product_id,title,category,description,price,stock_available,view_count,number_of_reviews,average_rating,reviews
P1409,Mechanical Gaming Keyboard,Gaming,User-friendly design and long battery life,196.0,False,7603,158,4.0,Very satisfied|Would buy again|Battery lasts long
P1410,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",109.13,False,207,211,3.5,Not worth the price|Great value for money|Battery lasts long
P1411,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,1021.44,True,6177,206,1.8,Excellent quality|Highly recommend|Great value for money
P1412,"OLED TV 65""",TVs,User-friendly design and long battery life,1571.98,False,464,24,2.8,Amazing features|Battery lasts long|Poor customer service
P1413,Ergonomic Mouse,Computer Accessories,"Compact, stylish, and powerful",1212.91,True,857,372,2.2,Highly recommend|Amazing features|Not worth the price
P1414,Soundbar with Subwoofer,Audio,"Compact, stylish, and powerful",537.62,True,6830,317,4.6,Great value for money|Would buy again|Poor customer service
P1415,"Smart LED TV 43""",TVs,User-friendly design and long battery life,1787.18,True,3879,7,2.5,Could be better|Would buy again|Amazing features
P1416,DSLR Camera,Cameras,High performance and reliability for daily use,377.5,True,7593,490,2.6,Could be better|Not worth the price|Amazing features
P1417,Air Purifier,Home Appliances,Equipped with the latest technology,794.02,False,1781,12,3.2,Could be better|Very satisfied|Great value for money
P1418,Portable Bluetooth Speaker,Audio,"Compact, stylish, and powerful",888.53,True,763,398,3.5,Would buy again|Could be better|Excellent quality
P1419,USB-C Hub,Computer Accessories,User-friendly design and long battery life,1451.19,False,2428,267,1.3,Great value for money|Not worth the price|Excellent quality
P1420,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,674.91,True,9398,8,3.5,Not worth the price|Poor customer service|Great value for money
P1421,Wireless Gaming Mouse,Gaming,User-friendly design and long battery life,1046.36,False,5817,500,5.0,Great value for money|Poor customer service|Amazing features
P1422,Action Camera,Cameras,"Compact, stylish, and powerful",1520.34,False,9184,436,1.0,Great value for money|Very satisfied|Not worth the price
P1423,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,264.43,False,8113,324,2.9,Battery lasts long|Great value for money|Amazing features
P1424,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",764.52,False,9363,107,4.3,Amazing features|Not worth the price|Poor customer service
P1425,Action Camera,Cameras,High performance and reliability for daily use,125.22,True,3618,475,1.5,Not worth the price|Highly recommend|Great value for money
P1426,Mechanical Gaming Keyboard,Gaming,User-friendly design and long battery life,1390.9,False,5027,420,1.4,Could be better|Not worth the price|Great value for money
P1427,Air Purifier,Home Appliances,"Compact, stylish, and powerful",1804.96,False,9397,300,1.7,Very satisfied|Great value for money|Highly recommend
P1428,Smart Glasses,Wearables,User-friendly design and long battery life,903.59,True,5576,326,3.5,Would buy again|Amazing features|Poor customer service
P1429,Mirrorless Camera,Cameras,High performance and reliability for daily use,1025.65,True,7599,294,1.7,Very satisfied|Amazing features|Excellent quality
P1430,Robot Vacuum,Home Appliances,High performance and reliability for daily use,447.85,True,5426,459,3.1,Battery lasts long|Great value for money|Very satisfied
P1431,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",1445.69,True,4321,12,3.0,Could be better|Great value for money|Amazing features
P1432,5G Android Phone,Mobile Phones,High performance and reliability for daily use,1149.47,False,3369,62,2.5,Excellent quality|Poor customer service|Highly recommend
P1433,Mirrorless Camera,Cameras,"Compact, stylish, and powerful",1575.54,False,6680,195,3.0,Amazing features|Very satisfied|Not worth the price
P1434,Gaming Console,Gaming,Equipped with the latest technology,1967.56,True,6109,333,3.5,Great value for money|Amazing features|Poor customer service
P1435,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,1853.46,False,3298,70,1.5,Amazing features|Not worth the price|Great value for money
P1436,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",700.18,True,1540,83,3.6,Highly recommend|Great value for money|Could be better
P1437,Soundbar with Subwoofer,Audio,"Compact, stylish, and powerful",1382.34,False,8505,333,4.6,Amazing features|Great value for money|Very satisfied
P1438,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",1823.31,False,3325,404,4.9,Highly recommend|Battery lasts long|Very satisfied
P1439,Mechanical Gaming Keyboard,Gaming,"Compact, stylish, and powerful",570.47,False,6064,252,1.6,Highly recommend|Would buy again|Poor customer service
P1440,Wireless Noise Cancelling Headphones,Audio,"Perfect for work, play, and everything in between",124.46,False,5213,348,2.4,Very satisfied|Highly recommend|Could be better
P1441,Smart Microwave,Home Appliances,High performance and reliability for daily use,245.84,False,4911,393,1.4,Amazing features|Would buy again|Not worth the price
P1442,Smartwatch with GPS,Wearables,High performance and reliability for daily use,1046.89,False,5198,219,2.9,Excellent quality|Could be better|Very satisfied
P1443,"OLED TV 65""",TVs,High performance and reliability for daily use,1848.86,False,3159,138,3.7,Excellent quality|Could be better|Great value for money
P1444,Wireless Gaming Mouse,Gaming,Equipped with the latest technology,445.1,False,6482,409,1.9,Great value for money|Highly recommend|Amazing features
P1445,Action Camera,Cameras,High performance and reliability for daily use,1458.39,False,8280,179,4.0,Not worth the price|Excellent quality|Poor customer service
P1446,Ergonomic Mouse,Computer Accessories,User-friendly design and long battery life,1168.39,True,9379,88,3.3,Amazing features|Great value for money|Battery lasts long
P1447,Mechanical Gaming Keyboard,Gaming,"Compact, stylish, and powerful",1487.88,True,6346,484,1.5,Would buy again|Very satisfied|Amazing features
P1448,Portable Bluetooth Speaker,Audio,User-friendly design and long battery life,217.35,False,9801,194,3.3,Very satisfied|Battery lasts long|Would buy again
P1449,"Smart LED TV 43""",TVs,Equipped with the latest technology,1193.74,False,1776,494,2.7,Poor customer service|Not worth the price|Could be better
P1450,Mirrorless Camera,Cameras,High performance and reliability for daily use,833.09,True,8453,322,2.3,Would buy again|Excellent quality|Poor customer service
P1451,5G Android Phone,Mobile Phones,User-friendly design and long battery life,1702.36,True,1343,33,4.8,Very satisfied|Amazing features|Could be better
P1452,Smartwatch with GPS,Wearables,User-friendly design and long battery life,160.16,True,9437,258,2.9,Poor customer service|Not worth the price|Highly recommend
P1453,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,1792.66,False,5852,455,1.8,Great value for money|Very satisfied|Battery lasts long
P1454,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",1204.73,True,932,416,2.6,Excellent quality|Very satisfied|Not worth the price
P1455,Mirrorless Camera,Cameras,"Perfect for work, play, and everything in between",32.54,False,2645,166,2.3,Not worth the price|Excellent quality|Poor customer service
P1456,"4K UHD Smart TV 55""",TVs,"Perfect for work, play, and everything in between",1484.19,True,1914,179,2.9,Poor customer service|Would buy again|Not worth the price
P1457,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",491.83,True,778,53,3.7,Excellent quality|Battery lasts long|Highly recommend
P1458,Robot Vacuum,Home Appliances,High performance and reliability for daily use,1636.72,False,3411,113,3.8,Very satisfied|Poor customer service|Could be better
P1459,Fitness Tracker,Wearables,Equipped with the latest technology,1210.96,True,7668,217,2.1,Poor customer service|Highly recommend|Excellent quality
P1460,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,50.15,True,6363,381,4.0,Would buy again|Highly recommend|Very satisfied
P1461,Ergonomic Mouse,Computer Accessories,High performance and reliability for daily use,369.9,False,304,476,3.3,Excellent quality|Not worth the price|Would buy again
P1462,"Ultrabook 13""",Laptops,"Perfect for work, play, and everything in between",1125.72,True,2788,31,4.5,Could be better|Great value for money|Not worth the price
P1463,DSLR Camera,Cameras,User-friendly design and long battery life,1390.25,True,2575,266,3.3,Excellent quality|Would buy again|Amazing features
P1464,"4K UHD Smart TV 55""",TVs,User-friendly design and long battery life,1425.07,True,1084,262,3.3,Great value for money|Highly recommend|Not worth the price
P1465,"4K UHD Smart TV 55""",TVs,User-friendly design and long battery life,906.6,False,1866,231,3.6,Would buy again|Battery lasts long|Highly recommend
P1466,Wi-Fi 6 Router,Networking,"Perfect for work, play, and everything in between",398.33,True,7600,318,4.6,Battery lasts long|Amazing features|Great value for money
P1467,Wireless Gaming Mouse,Gaming,"Compact, stylish, and powerful",1334.29,True,5149,215,3.9,Would buy again|Excellent quality|Highly recommend
P1468,Action Camera,Cameras,User-friendly design and long battery life,155.6,False,7688,99,1.2,Excellent quality|Great value for money|Would buy again
P1469,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",982.37,False,9983,319,2.1,Would buy again|Battery lasts long|Not worth the price
P1470,"Smart LED TV 43""",TVs,User-friendly design and long battery life,99.14,False,8260,8,2.7,Battery lasts long|Could be better|Would buy again
P1471,"Ultrabook 13""",Laptops,"Perfect for work, play, and everything in between",396.5,False,5125,456,1.7,Battery lasts long|Could be better|Excellent quality
P1472,"Ultrabook 13""",Laptops,High performance and reliability for daily use,624.23,False,6682,31,3.6,Great value for money|Poor customer service|Amazing features
P1473,Action Camera,Cameras,"Compact, stylish, and powerful",799.16,True,5727,263,5.0,Battery lasts long|Amazing features|Excellent quality
P1474,"Ultrabook 13""",Laptops,User-friendly design and long battery life,420.76,True,7061,61,4.2,Great value for money|Very satisfied|Not worth the price
P1475,Robot Vacuum,Home Appliances,"Compact, stylish, and powerful",1789.2,True,2017,263,4.0,Highly recommend|Would buy again|Excellent quality
P1476,Smart Glasses,Wearables,Equipped with the latest technology,1676.27,True,1879,0,4.2,Would buy again
P1477,Network Switch,Networking,High performance and reliability for daily use,586.8,True,2831,143,1.5,Highly recommend|Poor customer service|Battery lasts long
P1478,Air Purifier,Home Appliances,High performance and reliability for daily use,1574.45,False,8777,403,3.8,Battery lasts long|Poor customer service|Would buy again
P1479,Mechanical Gaming Keyboard,Gaming,"Perfect for work, play, and everything in between",971.11,True,5369,258,4.4,Amazing features|Great value for money|Highly recommend
P1480,Smart Glasses,Wearables,High performance and reliability for daily use,62.8,False,6230,69,2.4,Not worth the price|Would buy again|Battery lasts long
P1481,"Ultrabook 13""",Laptops,"Compact, stylish, and powerful",801.69,False,7989,292,3.3,Not worth the price|Amazing features|Very satisfied
P1482,"Smart LED TV 43""",TVs,High performance and reliability for daily use,501.33,False,3533,426,3.5,Poor customer service|Highly recommend|Not worth the price
P1483,Smart Microwave,Home Appliances,Equipped with the latest technology,1841.29,True,6261,350,4.5,Highly recommend|Poor customer service|Very satisfied
P1484,"Ultrabook 13""",Laptops,Equipped with the latest technology,1899.42,True,4511,266,4.6,Very satisfied|Amazing features|Not worth the price
P1485,Smart Glasses,Wearables,User-friendly design and long battery life,51.33,False,6706,6,3.5,Battery lasts long|Very satisfied|Great value for money
P1486,Network Switch,Networking,Equipped with the latest technology,260.3,True,3052,442,2.8,Battery lasts long|Could be better|Would buy again
P1487,"Smart LED TV 43""",TVs,"Perfect for work, play, and everything in between",836.8,True,6437,376,4.7,Not worth the price|Excellent quality|Could be better
P1488,Soundbar with Subwoofer,Audio,"Perfect for work, play, and everything in between",847.71,False,378,276,2.0,Very satisfied|Poor customer service|Excellent quality
P1489,Mirrorless Camera,Cameras,"Perfect for work, play, and everything in between",127.45,True,3421,349,1.7,Not worth the price|Could be better|Would buy again
P1490,External SSD 1TB,Computer Accessories,"Compact, stylish, and powerful",1224.96,False,7802,428,3.5,Not worth the price|Could be better|Very satisfied
P1491,"4K UHD Smart TV 55""",TVs,"Perfect for work, play, and everything in between",1939.97,False,4358,476,4.5,Excellent quality|Great value for money|Very satisfied
P1492,Smart Glasses,Wearables,"Compact, stylish, and powerful",1629.2,False,1558,48,1.5,Battery lasts long|Could be better|Poor customer service
P1493,Mirrorless Camera,Cameras,"Compact, stylish, and powerful",1891.25,False,8123,1,1.6,Not worth the price
P1494,USB-C Hub,Computer Accessories,Equipped with the latest technology,343.0,True,1079,125,1.4,Battery lasts long|Excellent quality|Great value for money
P1495,DSLR Camera,Cameras,"Compact, stylish, and powerful",744.3,True,6776,246,4.7,Amazing features|Very satisfied|Excellent quality
P1496,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",692.65,True,4353,464,3.8,Would buy again|Excellent quality|Amazing features
P1497,Action Camera,Cameras,High performance and reliability for daily use,1451.87,True,6574,485,3.8,Poor customer service|Not worth the price|Excellent quality
P1498,Action Camera,Cameras,"Perfect for work, play, and everything in between",1622.6,True,235,365,3.5,Great value for money|Would buy again|Excellent quality
P1499,Fitness Tracker,Wearables,Equipped with the latest technology,140.82,False,3955,191,3.8,Very satisfied|Great value for money|Not worth the price
P1500,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",495.91,False,1721,459,3.6,Amazing features|Great value for money|Poor customer service
P1501,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",90.14,False,9719,454,3.7,Very satisfied|Great value for money|Could be better
P1502,"OLED TV 65""",TVs,High performance and reliability for daily use,270.12,False,9125,387,1.2,Excellent quality|Amazing features|Great value for money
P1503,Portable Bluetooth Speaker,Audio,"Perfect for work, play, and everything in between",607.66,True,7243,439,1.8,Could be better|Excellent quality|Very satisfied
P1504,Gaming Laptop 16GB RAM,Laptops,Equipped with the latest technology,1899.31,False,1807,49,1.3,Great value for money|Could be better|Battery lasts long
P1505,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,1366.26,False,8707,301,2.0,Poor customer service|Excellent quality|Would buy again
P1506,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,767.84,True,8050,112,2.6,Poor customer service|Amazing features|Would buy again
P1507,Robot Vacuum,Home Appliances,"Perfect for work, play, and everything in between",1006.52,True,4214,96,3.0,Could be better|Battery lasts long|Amazing features
P1508,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,1077.24,True,934,191,3.3,Very satisfied|Poor customer service|Not worth the price
P1509,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",553.73,False,5307,387,3.2,Not worth the price|Amazing features|Would buy again
P1510,"Business Laptop 15""",Laptops,"Perfect for work, play, and everything in between",321.58,True,8798,193,2.2,Amazing features|Highly recommend|Not worth the price
P1511,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,161.81,True,8262,27,4.9,Not worth the price|Amazing features|Could be better
P1512,Mirrorless Camera,Cameras,Equipped with the latest technology,918.06,False,3166,87,4.4,Great value for money|Battery lasts long|Poor customer service
P1513,"Business Laptop 15""",Laptops,"Perfect for work, play, and everything in between",136.42,True,9867,130,5.0,Highly recommend|Battery lasts long|Excellent quality
P1514,Smart Glasses,Wearables,User-friendly design and long battery life,1100.62,False,2186,266,2.4,Could be better|Battery lasts long|Highly recommend
P1515,Wireless Gaming Mouse,Gaming,Equipped with the latest technology,254.0,False,6802,420,1.7,Not worth the price|Excellent quality|Amazing features
P1516,Smart Microwave,Home Appliances,High performance and reliability for daily use,1915.23,False,5418,415,3.5,Battery lasts long|Amazing features|Excellent quality
P1517,Mesh Wi-Fi System,Networking,User-friendly design and long battery life,1402.34,True,3134,466,3.8,Amazing features|Not worth the price|Great value for money
P1518,Gaming Laptop 16GB RAM,Laptops,"Perfect for work, play, and everything in between",1991.88,False,2934,252,2.5,Excellent quality|Could be better|Highly recommend
P1519,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,533.67,True,8619,64,2.0,Very satisfied|Great value for money|Highly recommend
P1520,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,345.74,False,7684,201,4.7,Battery lasts long|Would buy again|Excellent quality
P1521,Mechanical Gaming Keyboard,Gaming,"Compact, stylish, and powerful",106.12,False,5459,247,3.4,Not worth the price|Amazing features|Battery lasts long
P1522,Network Switch,Networking,"Perfect for work, play, and everything in between",1449.81,True,3701,472,1.5,Excellent quality|Would buy again|Battery lasts long
P1523,Ergonomic Mouse,Computer Accessories,User-friendly design and long battery life,1329.08,True,4386,310,1.7,Great value for money|Excellent quality|Poor customer service
P1524,Soundbar with Subwoofer,Audio,User-friendly design and long battery life,1225.46,False,3482,12,1.8,Excellent quality|Would buy again|Battery lasts long
P1525,Soundbar with Subwoofer,Audio,High performance and reliability for daily use,1205.32,True,6741,441,4.8,Battery lasts long|Great value for money|Very satisfied
P1526,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",1741.84,True,690,247,1.9,Great value for money|Very satisfied|Not worth the price
P1527,USB-C Hub,Computer Accessories,High performance and reliability for daily use,1593.01,True,6611,493,2.7,Battery lasts long|Poor customer service|Very satisfied
P1528,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,51.84,True,849,149,2.9,Poor customer service|Excellent quality|Not worth the price
P1529,5G Android Phone,Mobile Phones,User-friendly design and long battery life,1623.32,False,2633,472,2.6,Would buy again|Amazing features|Could be better
P1530,Portable Bluetooth Speaker,Audio,"Compact, stylish, and powerful",570.48,False,1712,419,4.4,Could be better|Very satisfied|Amazing features
P1531,5G Android Phone,Mobile Phones,Equipped with the latest technology,878.59,False,3371,383,3.9,Very satisfied|Highly recommend|Battery lasts long
P1532,Wi-Fi 6 Router,Networking,Equipped with the latest technology,600.66,False,2409,308,1.7,Highly recommend|Poor customer service|Great value for money
P1533,External SSD 1TB,Computer Accessories,User-friendly design and long battery life,1057.37,False,2381,371,1.9,Could be better|Excellent quality|Poor customer service
P1534,Fitness Tracker,Wearables,Equipped with the latest technology,1794.18,False,6402,230,3.1,Would buy again|Excellent quality|Highly recommend
P1535,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",163.47,True,1051,375,4.6,Could be better|Poor customer service|Great value for money
P1536,Portable Bluetooth Speaker,Audio,User-friendly design and long battery life,1273.29,False,7134,292,4.0,Excellent quality|Could be better|Very satisfied
P1537,Ergonomic Mouse,Computer Accessories,High performance and reliability for daily use,326.93,False,8705,376,4.7,Highly recommend|Poor customer service|Very satisfied
P1538,Budget Smartphone,Mobile Phones,User-friendly design and long battery life,1881.3,False,9538,357,3.4,Excellent quality|Great value for money|Very satisfied
P1539,Smartwatch with GPS,Wearables,High performance and reliability for daily use,404.31,False,5567,65,4.1,Battery lasts long|Poor customer service|Amazing features
P1540,Mesh Wi-Fi System,Networking,"Perfect for work, play, and everything in between",1110.11,True,6580,321,2.0,Would buy again|Amazing features|Very satisfied
P1541,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",1879.12,True,2307,404,2.0,Not worth the price|Battery lasts long|Could be better
P1542,Soundbar with Subwoofer,Audio,Equipped with the latest technology,1406.94,True,8209,217,3.6,Very satisfied|Great value for money|Not worth the price
P1543,"4K UHD Smart TV 55""",TVs,"Compact, stylish, and powerful",1343.32,False,592,377,3.9,Very satisfied|Amazing features|Battery lasts long
P1544,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",1205.43,True,5092,100,3.1,Amazing features|Great value for money|Poor customer service
P1545,Mesh Wi-Fi System,Networking,Equipped with the latest technology,1457.25,True,5443,223,4.1,Could be better|Highly recommend|Poor customer service
P1546,Gaming Laptop 16GB RAM,Laptops,High performance and reliability for daily use,1553.71,False,9154,350,2.2,Amazing features|Would buy again|Very satisfied
P1547,"Smart LED TV 43""",TVs,"Compact, stylish, and powerful",1327.39,False,6976,412,4.5,Battery lasts long|Very satisfied|Would buy again
P1548,Ergonomic Mouse,Computer Accessories,"Perfect for work, play, and everything in between",1328.72,True,3085,77,4.0,Great value for money|Very satisfied|Highly recommend
P1549,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",337.05,False,6654,238,4.8,Great value for money|Would buy again|Amazing features
P1550,Smartphone 128GB,Mobile Phones,User-friendly design and long battery life,1483.65,False,4111,117,3.7,Amazing features|Excellent quality|Very satisfied
P1551,Soundbar with Subwoofer,Audio,High performance and reliability for daily use,393.36,True,9587,93,3.4,Poor customer service|Could be better|Very satisfied
P1552,Mirrorless Camera,Cameras,User-friendly design and long battery life,271.63,True,4753,54,4.0,Would buy again|Great value for money|Poor customer service
P1553,Wireless Noise Cancelling Headphones,Audio,"Perfect for work, play, and everything in between",475.64,True,2566,278,2.2,Amazing features|Excellent quality|Great value for money
P1554,DSLR Camera,Cameras,Equipped with the latest technology,1427.08,False,1326,157,4.4,Battery lasts long|Not worth the price|Great value for money
P1555,DSLR Camera,Cameras,"Compact, stylish, and powerful",1543.08,False,5255,387,2.0,Battery lasts long|Great value for money|Not worth the price
P1556,"Business Laptop 15""",Laptops,User-friendly design and long battery life,1155.05,True,1878,60,4.6,Highly recommend|Poor customer service|Excellent quality
P1557,"4K UHD Smart TV 55""",TVs,User-friendly design and long battery life,1414.52,True,9966,52,3.0,Could be better|Great value for money|Excellent quality
P1558,Fitness Tracker,Wearables,High performance and reliability for daily use,356.9,False,3013,113,1.2,Highly recommend|Great value for money|Battery lasts long
P1559,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",1957.42,False,2665,410,1.6,Poor customer service|Excellent quality|Could be better
P1560,Ergonomic Mouse,Computer Accessories,High performance and reliability for daily use,1641.18,False,5275,488,3.0,Highly recommend|Battery lasts long|Could be better
P1561,Mesh Wi-Fi System,Networking,"Perfect for work, play, and everything in between",751.34,False,8145,419,4.5,Highly recommend|Would buy again|Not worth the price
P1562,Smartphone 128GB,Mobile Phones,High performance and reliability for daily use,798.94,False,4734,84,2.5,Not worth the price|Poor customer service|Battery lasts long
P1563,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,1761.27,False,4082,97,4.3,Battery lasts long|Highly recommend|Could be better
P1564,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",1156.86,False,9641,102,3.6,Very satisfied|Could be better|Great value for money
P1565,5G Android Phone,Mobile Phones,High performance and reliability for daily use,1459.35,False,6504,246,2.9,Could be better|Battery lasts long|Highly recommend
P1566,Soundbar with Subwoofer,Audio,"Compact, stylish, and powerful",611.07,False,3139,255,4.7,Would buy again|Highly recommend|Very satisfied
P1567,Wireless Gaming Mouse,Gaming,"Perfect for work, play, and everything in between",537.61,False,602,369,3.9,Amazing features|Would buy again|Could be better
P1568,"Smart LED TV 43""",TVs,High performance and reliability for daily use,310.12,False,6176,388,3.7,Excellent quality|Great value for money|Battery lasts long
P1569,Mesh Wi-Fi System,Networking,"Compact, stylish, and powerful",537.76,False,4484,463,4.6,Highly recommend|Could be better|Would buy again
P1570,Ergonomic Mouse,Computer Accessories,User-friendly design and long battery life,643.01,True,6183,430,1.4,Very satisfied|Battery lasts long|Would buy again
P1571,Soundbar with Subwoofer,Audio,"Perfect for work, play, and everything in between",1507.49,True,9884,454,4.2,Not worth the price|Great value for money|Would buy again
P1572,Smartphone 128GB,Mobile Phones,User-friendly design and long battery life,1159.97,False,253,496,2.4,Battery lasts long|Amazing features|Great value for money
P1573,Gaming Console,Gaming,Equipped with the latest technology,991.72,False,235,403,1.2,Poor customer service|Would buy again|Very satisfied
P1574,Ergonomic Mouse,Computer Accessories,"Perfect for work, play, and everything in between",53.31,False,7631,230,1.1,Great value for money|Excellent quality|Would buy again
P1575,Mesh Wi-Fi System,Networking,Equipped with the latest technology,1841.18,True,8631,218,1.4,Very satisfied|Poor customer service|Highly recommend
P1576,Wireless Noise Cancelling Headphones,Audio,High performance and reliability for daily use,896.43,False,5439,296,3.0,Amazing features|Very satisfied|Not worth the price
P1577,Wireless Noise Cancelling Headphones,Audio,"Compact, stylish, and powerful",165.55,False,4931,455,3.6,Battery lasts long|Highly recommend|Excellent quality
P1578,Mechanical Gaming Keyboard,Gaming,User-friendly design and long battery life,1889.57,False,1013,76,3.8,Amazing features|Highly recommend|Excellent quality
P1579,Gaming Console,Gaming,High performance and reliability for daily use,1056.18,True,8226,32,1.7,Would buy again|Could be better|Battery lasts long
P1580,5G Android Phone,Mobile Phones,Equipped with the latest technology,33.57,False,5566,244,1.4,Battery lasts long|Poor customer service|Highly recommend
P1581,Smart Glasses,Wearables,User-friendly design and long battery life,1264.11,True,4035,108,2.0,Amazing features|Not worth the price|Would buy again
P1582,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",79.79,False,9028,313,2.2,Would buy again|Highly recommend|Battery lasts long
P1583,"Business Laptop 15""",Laptops,"Compact, stylish, and powerful",1019.31,True,1749,305,1.9,Not worth the price|Battery lasts long|Highly recommend
P1584,Smartwatch with GPS,Wearables,High performance and reliability for daily use,384.2,False,1539,415,2.7,Highly recommend|Would buy again|Battery lasts long
P1585,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",658.76,True,9229,92,1.1,Highly recommend|Would buy again|Great value for money
P1586,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",1485.1,False,4703,220,1.2,Great value for money|Battery lasts long|Amazing features
P1587,Mirrorless Camera,Cameras,Equipped with the latest technology,1997.91,True,984,110,3.8,Very satisfied|Poor customer service|Would buy again
P1588,5G Android Phone,Mobile Phones,High performance and reliability for daily use,1547.34,False,2808,100,4.3,Battery lasts long|Excellent quality|Amazing features
P1589,Fitness Tracker,Wearables,"Compact, stylish, and powerful",1886.4,False,4187,1,4.4,Battery lasts long
P1590,"Smart LED TV 43""",TVs,Equipped with the latest technology,1226.52,True,9056,220,4.4,Highly recommend|Great value for money|Could be better
P1591,Budget Smartphone,Mobile Phones,Equipped with the latest technology,502.73,True,3403,295,2.3,Great value for money|Excellent quality|Highly recommend
P1592,"4K UHD Smart TV 55""",TVs,"Perfect for work, play, and everything in between",426.81,True,739,135,2.7,Amazing features|Battery lasts long|Poor customer service
P1593,USB-C Hub,Computer Accessories,User-friendly design and long battery life,1959.89,True,490,282,3.8,Highly recommend|Battery lasts long|Would buy again
P1594,Smartwatch with GPS,Wearables,High performance and reliability for daily use,1343.86,True,9784,500,2.7,Great value for money|Excellent quality|Could be better
P1595,Wi-Fi 6 Router,Networking,Equipped with the latest technology,448.87,True,4307,150,4.6,Highly recommend|Great value for money|Battery lasts long
P1596,DSLR Camera,Cameras,High performance and reliability for daily use,1798.65,False,9821,240,1.1,Not worth the price|Could be better|Highly recommend
P1597,Gaming Laptop 16GB RAM,Laptops,"Perfect for work, play, and everything in between",1425.16,False,9158,447,3.3,Excellent quality|Poor customer service|Amazing features
P1598,Wireless Gaming Mouse,Gaming,User-friendly design and long battery life,152.73,True,8016,227,1.5,Poor customer service|Great value for money|Excellent quality
P1599,Wi-Fi 6 Router,Networking,User-friendly design and long battery life,1981.19,True,5504,254,4.1,Excellent quality|Not worth the price|Poor customer service
P1600,Mirrorless Camera,Cameras,"Compact, stylish, and powerful",930.1,False,8195,448,4.6,Amazing features|Not worth the price|Could be better
P1601,Air Purifier,Home Appliances,High performance and reliability for daily use,1942.91,False,6514,99,4.1,Highly recommend|Poor customer service|Battery lasts long
P1602,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,1497.65,True,3287,248,4.7,Highly recommend|Battery lasts long|Great value for money
P1603,Smart Glasses,Wearables,"Perfect for work, play, and everything in between",1093.34,True,9476,244,3.4,Very satisfied|Not worth the price|Battery lasts long
P1604,Smart Microwave,Home Appliances,High performance and reliability for daily use,873.98,True,2354,291,4.2,Poor customer service|Great value for money|Would buy again
P1605,"OLED TV 65""",TVs,"Perfect for work, play, and everything in between",937.01,True,7567,415,3.5,Amazing features|Very satisfied|Would buy again
P1606,Robot Vacuum,Home Appliances,"Perfect for work, play, and everything in between",1376.39,True,8063,368,4.7,Highly recommend|Could be better|Very satisfied
P1607,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",1108.13,True,6241,351,1.1,Battery lasts long|Very satisfied|Highly recommend
P1608,Air Purifier,Home Appliances,"Compact, stylish, and powerful",572.88,True,6285,308,2.6,Great value for money|Battery lasts long|Highly recommend
P1609,"OLED TV 65""",TVs,"Compact, stylish, and powerful",834.62,False,2134,410,3.3,Excellent quality|Amazing features|Not worth the price
P1610,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",839.54,True,3889,72,4.8,Could be better|Amazing features|Very satisfied
P1611,"Business Laptop 15""",Laptops,High performance and reliability for daily use,62.56,False,4573,317,2.0,Poor customer service|Very satisfied|Would buy again
