_id,product_id,title,category,description,price,stock_available,view_count,number_of_reviews,average_rating,reviews
68728b0b46d5894df7b6d261,P1504,Gaming Laptop 16GB RAM,Laptops,Equipped with the latest technology,1899.31,False,1807,49,1.3,Great value for money|Could be better|Battery lasts long
68728b0b46d5894df7b6d262,P1505,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,1366.26,False,8707,301,2,Poor customer service|Excellent quality|Would buy again
68728b0b46d5894df7b6d263,P1506,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,767.84,True,8050,112,2.6,Poor customer service|Amazing features|Would buy again
68728b0b46d5894df7b6d264,P1507,Robot Vacuum,Home Appliances,"Perfect for work, play, and everything in between",1006.52,True,4214,96,3,Could be better|Battery lasts long|Amazing features
68728b0b46d5894df7b6d265,P1509,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",553.73,False,5307,387,3.2,Not worth the price|Amazing features|Would buy again
68728b0b46d5894df7b6d266,P1508,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,1077.24,True,934,191,3.3,Very satisfied|Poor customer service|Not worth the price
68728b0b46d5894df7b6d267,P1510,"Business Laptop 15""",Laptops,"Perfect for work, play, and everything in between",321.58,True,8798,193,2.2,Amazing features|Highly recommend|Not worth the price
68728b0b46d5894df7b6d268,P1511,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,161.81,True,8262,27,4.9,Not worth the price|Amazing features|Could be better
68728b0b46d5894df7b6d269,P1512,Mirrorless Camera,Cameras,Equipped with the latest technology,918.06,False,3166,87,4.4,Great value for money|Battery lasts long|Poor customer service
68728b0b46d5894df7b6d26a,P1513,"Business Laptop 15""",Laptops,"Perfect for work, play, and everything in between",136.42,True,9867,130,5,Highly recommend|Battery lasts long|Excellent quality
68728b0b46d5894df7b6d26b,P1514,Smart Glasses,Wearables,User-friendly design and long battery life,1100.62,False,2186,266,2.4,Could be better|Battery lasts long|Highly recommend
68728b0b46d5894df7b6d26c,P1516,Smart Microwave,Home Appliances,High performance and reliability for daily use,1915.23,False,5418,415,3.5,Battery lasts long|Amazing features|Excellent quality
68728b0b46d5894df7b6d26d,P1515,Wireless Gaming Mouse,Gaming,Equipped with the latest technology,254,False,6802,420,1.7,Not worth the price|Excellent quality|Amazing features
68728b0b46d5894df7b6d26e,P1517,Mesh Wi-Fi System,Networking,User-friendly design and long battery life,1402.34,True,3134,466,3.8,Amazing features|Not worth the price|Great value for money
68728b0b46d5894df7b6d26f,P1518,Gaming Laptop 16GB RAM,Laptops,"Perfect for work, play, and everything in between",1991.88,False,2934,252,2.5,Excellent quality|Could be better|Highly recommend
68728b0b46d5894df7b6d270,P1519,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,533.67,True,8619,64,2,Very satisfied|Great value for money|Highly recommend
68728b0b46d5894df7b6d271,P1520,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,345.74,False,7684,201,4.7,Battery lasts long|Would buy again|Excellent quality
68728b0b46d5894df7b6d272,P1521,Mechanical Gaming Keyboard,Gaming,"Compact, stylish, and powerful",106.12,False,5459,247,3.4,Not worth the price|Amazing features|Battery lasts long
68728b0b46d5894df7b6d273,P1522,Network Switch,Networking,"Perfect for work, play, and everything in between",1449.81,True,3701,472,1.5,Excellent quality|Would buy again|Battery lasts long
68728b0b46d5894df7b6d274,P1523,Ergonomic Mouse,Computer Accessories,User-friendly design and long battery life,1329.08,True,4386,310,1.7,Great value for money|Excellent quality|Poor customer service
68728b0b46d5894df7b6d275,P1524,Soundbar with Subwoofer,Audio,User-friendly design and long battery life,1225.46,False,3482,12,1.8,Excellent quality|Would buy again|Battery lasts long
68728b0b46d5894df7b6d276,P1525,Soundbar with Subwoofer,Audio,High performance and reliability for daily use,1205.32,True,6741,441,4.8,Battery lasts long|Great value for money|Very satisfied
68728b0b46d5894df7b6d277,P1526,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",1741.84,True,690,247,1.9,Great value for money|Very satisfied|Not worth the price
68728b0b46d5894df7b6d278,P1527,USB-C Hub,Computer Accessories,High performance and reliability for daily use,1593.01,True,6611,493,2.7,Battery lasts long|Poor customer service|Very satisfied
68728b0b46d5894df7b6d279,P1528,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,51.84,True,849,149,2.9,Poor customer service|Excellent quality|Not worth the price
68728b0b46d5894df7b6d27a,P1529,5G Android Phone,Mobile Phones,User-friendly design and long battery life,1623.32,False,2633,472,2.6,Would buy again|Amazing features|Could be better
68728b0b46d5894df7b6d27b,P1530,Portable Bluetooth Speaker,Audio,"Compact, stylish, and powerful",570.48,False,1712,419,4.4,Could be better|Very satisfied|Amazing features
68728b0b46d5894df7b6d27c,P1531,5G Android Phone,Mobile Phones,Equipped with the latest technology,878.59,False,3371,383,3.9,Very satisfied|Highly recommend|Battery lasts long
68728b0b46d5894df7b6d27d,P1532,Wi-Fi 6 Router,Networking,Equipped with the latest technology,600.66,False,2409,308,1.7,Highly recommend|Poor customer service|Great value for money
68728b0b46d5894df7b6d27e,P1533,External SSD 1TB,Computer Accessories,User-friendly design and long battery life,1057.37,False,2381,371,1.9,Could be better|Excellent quality|Poor customer service
68728b0b46d5894df7b6d27f,P1534,Fitness Tracker,Wearables,Equipped with the latest technology,1794.18,False,6402,230,3.1,Would buy again|Excellent quality|Highly recommend
68728b0b46d5894df7b6d280,P1535,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",163.47,True,1051,375,4.6,Could be better|Poor customer service|Great value for money
68728b0b46d5894df7b6d281,P1536,Portable Bluetooth Speaker,Audio,User-friendly design and long battery life,1273.29,False,7134,292,4,Excellent quality|Could be better|Very satisfied
68728b0b46d5894df7b6d282,P1537,Ergonomic Mouse,Computer Accessories,High performance and reliability for daily use,326.93,False,8705,376,4.7,Highly recommend|Poor customer service|Very satisfied
68728b0b46d5894df7b6d283,P1538,Budget Smartphone,Mobile Phones,User-friendly design and long battery life,1881.3,False,9538,357,3.4,Excellent quality|Great value for money|Very satisfied
68728b0b46d5894df7b6d284,P1539,Smartwatch with GPS,Wearables,High performance and reliability for daily use,404.31,False,5567,65,4.1,Battery lasts long|Poor customer service|Amazing features
68728b0b46d5894df7b6d285,P1540,Mesh Wi-Fi System,Networking,"Perfect for work, play, and everything in between",1110.11,True,6580,321,2,Would buy again|Amazing features|Very satisfied
68728b0b46d5894df7b6d286,P1541,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",1879.12,True,2307,404,2,Not worth the price|Battery lasts long|Could be better
68728b0b46d5894df7b6d287,P1542,Soundbar with Subwoofer,Audio,Equipped with the latest technology,1406.94,True,8209,217,3.6,Very satisfied|Great value for money|Not worth the price
68728b0b46d5894df7b6d288,P1543,"4K UHD Smart TV 55""",TVs,"Compact, stylish, and powerful",1343.32,False,592,377,3.9,Very satisfied|Amazing features|Battery lasts long
68728b0b46d5894df7b6d289,P1544,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",1205.43,True,5092,100,3.1,Amazing features|Great value for money|Poor customer service
68728b0b46d5894df7b6d28a,P1545,Mesh Wi-Fi System,Networking,Equipped with the latest technology,1457.25,True,5443,223,4.1,Could be better|Highly recommend|Poor customer service
68728b0b46d5894df7b6d28b,P1546,Gaming Laptop 16GB RAM,Laptops,High performance and reliability for daily use,1553.71,False,9154,350,2.2,Amazing features|Would buy again|Very satisfied
68728b0b46d5894df7b6d28c,P1547,"Smart LED TV 43""",TVs,"Compact, stylish, and powerful",1327.39,False,6976,412,4.5,Battery lasts long|Very satisfied|Would buy again
68728b0b46d5894df7b6d28d,P1548,Ergonomic Mouse,Computer Accessories,"Perfect for work, play, and everything in between",1328.72,True,3085,77,4,Great value for money|Very satisfied|Highly recommend
68728b0b46d5894df7b6d28e,P1549,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",337.05,False,6654,238,4.8,Great value for money|Would buy again|Amazing features
68728b0b46d5894df7b6d28f,P1550,Smartphone 128GB,Mobile Phones,User-friendly design and long battery life,1483.65,False,4111,117,3.7,Amazing features|Excellent quality|Very satisfied
68728b0b46d5894df7b6d290,P1551,Soundbar with Subwoofer,Audio,High performance and reliability for daily use,393.36,True,9587,93,3.4,Poor customer service|Could be better|Very satisfied
68728b0b46d5894df7b6d291,P1552,Mirrorless Camera,Cameras,User-friendly design and long battery life,271.63,True,4753,54,4,Would buy again|Great value for money|Poor customer service
68728b0b46d5894df7b6d292,P1553,Wireless Noise Cancelling Headphones,Audio,"Perfect for work, play, and everything in between",475.64,True,2566,278,2.2,Amazing features|Excellent quality|Great value for money
68728b0b46d5894df7b6d293,P1554,DSLR Camera,Cameras,Equipped with the latest technology,1427.08,False,1326,157,4.4,Battery lasts long|Not worth the price|Great value for money
68728b0b46d5894df7b6d294,P1555,DSLR Camera,Cameras,"Compact, stylish, and powerful",1543.08,False,5255,387,2,Battery lasts long|Great value for money|Not worth the price
68728b0b46d5894df7b6d295,P1556,"Business Laptop 15""",Laptops,User-friendly design and long battery life,1155.05,True,1878,60,4.6,Highly recommend|Poor customer service|Excellent quality
68728b0b46d5894df7b6d296,P1557,"4K UHD Smart TV 55""",TVs,User-friendly design and long battery life,1414.52,True,9966,52,3,Could be better|Great value for money|Excellent quality
68728b0b46d5894df7b6d297,P1559,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",1957.42,False,2665,410,1.6,Poor customer service|Excellent quality|Could be better
68728b0b46d5894df7b6d298,P1558,Fitness Tracker,Wearables,High performance and reliability for daily use,356.9,False,3013,113,1.2,Highly recommend|Great value for money|Battery lasts long
68728b0b46d5894df7b6d299,P1560,Ergonomic Mouse,Computer Accessories,High performance and reliability for daily use,1641.18,False,5275,488,3,Highly recommend|Battery lasts long|Could be better
68728b0b46d5894df7b6d29a,P1561,Mesh Wi-Fi System,Networking,"Perfect for work, play, and everything in between",751.34,False,8145,419,4.5,Highly recommend|Would buy again|Not worth the price
68728b0b46d5894df7b6d29b,P1562,Smartphone 128GB,Mobile Phones,High performance and reliability for daily use,798.94,False,4734,84,2.5,Not worth the price|Poor customer service|Battery lasts long
68728b0b46d5894df7b6d29c,P1563,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,1761.27,False,4082,97,4.3,Battery lasts long|Highly recommend|Could be better
68728b0b46d5894df7b6d29d,P1564,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",1156.86,False,9641,102,3.6,Very satisfied|Could be better|Great value for money
68728b0b46d5894df7b6d29e,P1565,5G Android Phone,Mobile Phones,High performance and reliability for daily use,1459.35,False,6504,246,2.9,Could be better|Battery lasts long|Highly recommend
68728b0b46d5894df7b6d29f,P1566,Soundbar with Subwoofer,Audio,"Compact, stylish, and powerful",611.07,False,3139,255,4.7,Would buy again|Highly recommend|Very satisfied
68728b0b46d5894df7b6d2a0,P1567,Wireless Gaming Mouse,Gaming,"Perfect for work, play, and everything in between",537.61,False,602,369,3.9,Amazing features|Would buy again|Could be better
68728b0b46d5894df7b6d2a1,P1568,"Smart LED TV 43""",TVs,High performance and reliability for daily use,310.12,False,6176,388,3.7,Excellent quality|Great value for money|Battery lasts long
68728b0b46d5894df7b6d2a2,P1569,Mesh Wi-Fi System,Networking,"Compact, stylish, and powerful",537.76,False,4484,463,4.6,Highly recommend|Could be better|Would buy again
68728b0b46d5894df7b6d2a3,P1571,Soundbar with Subwoofer,Audio,"Perfect for work, play, and everything in between",1507.49,True,9884,454,4.2,Not worth the price|Great value for money|Would buy again
68728b0b46d5894df7b6d2a4,P1570,Ergonomic Mouse,Computer Accessories,User-friendly design and long battery life,643.01,True,6183,430,1.4,Very satisfied|Battery lasts long|Would buy again
68728b0b46d5894df7b6d2a5,P1572,Smartphone 128GB,Mobile Phones,User-friendly design and long battery life,1159.97,False,253,496,2.4,Battery lasts long|Amazing features|Great value for money
68728b0b46d5894df7b6d2a6,P1573,Gaming Console,Gaming,Equipped with the latest technology,991.72,False,235,403,1.2,Poor customer service|Would buy again|Very satisfied
68728b0b46d5894df7b6d2a7,P1574,Ergonomic Mouse,Computer Accessories,"Perfect for work, play, and everything in between",53.31,False,7631,230,1.1,Great value for money|Excellent quality|Would buy again
68728b0b46d5894df7b6d2a8,P1575,Mesh Wi-Fi System,Networking,Equipped with the latest technology,1841.18,True,8631,218,1.4,Very satisfied|Poor customer service|Highly recommend
68728b0b46d5894df7b6d2a9,P1576,Wireless Noise Cancelling Headphones,Audio,High performance and reliability for daily use,896.43,False,5439,296,3,Amazing features|Very satisfied|Not worth the price
68728b0b46d5894df7b6d2aa,P1577,Wireless Noise Cancelling Headphones,Audio,"Compact, stylish, and powerful",165.55,False,4931,455,3.6,Battery lasts long|Highly recommend|Excellent quality
68728b0b46d5894df7b6d2ab,P1578,Mechanical Gaming Keyboard,Gaming,User-friendly design and long battery life,1889.57,False,1013,76,3.8,Amazing features|Highly recommend|Excellent quality
68728b0b46d5894df7b6d2ac,P1579,Gaming Console,Gaming,High performance and reliability for daily use,1056.18,True,8226,32,1.7,Would buy again|Could be better|Battery lasts long
68728b0b46d5894df7b6d2ad,P1580,5G Android Phone,Mobile Phones,Equipped with the latest technology,33.57,False,5566,244,1.4,Battery lasts long|Poor customer service|Highly recommend
68728b0b46d5894df7b6d2ae,P1581,Smart Glasses,Wearables,User-friendly design and long battery life,1264.11,True,4035,108,2,Amazing features|Not worth the price|Would buy again
68728b0b46d5894df7b6d2af,P1582,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",79.79,False,9028,313,2.2,Would buy again|Highly recommend|Battery lasts long
68728b0b46d5894df7b6d2b0,P1583,"Business Laptop 15""",Laptops,"Compact, stylish, and powerful",1019.31,True,1749,305,1.9,Not worth the price|Battery lasts long|Highly recommend
68728b0b46d5894df7b6d2b1,P1584,Smartwatch with GPS,Wearables,High performance and reliability for daily use,384.2,False,1539,415,2.7,Highly recommend|Would buy again|Battery lasts long
68728b0b46d5894df7b6d2b2,P1585,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",658.76,True,9229,92,1.1,Highly recommend|Would buy again|Great value for money
68728b0b46d5894df7b6d2b3,P1587,Mirrorless Camera,Cameras,Equipped with the latest technology,1997.91,True,984,110,3.8,Very satisfied|Poor customer service|Would buy again
68728b0b46d5894df7b6d2b4,P1586,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",1485.1,False,4703,220,1.2,Great value for money|Battery lasts long|Amazing features
68728b0b46d5894df7b6d2b5,P1588,5G Android Phone,Mobile Phones,High performance and reliability for daily use,1547.34,False,2808,100,4.3,Battery lasts long|Excellent quality|Amazing features
68728b0b46d5894df7b6d2b6,P1589,Fitness Tracker,Wearables,"Compact, stylish, and powerful",1886.4,False,4187,1,4.4,Battery lasts long
68728b0b46d5894df7b6d2b7,P1590,"Smart LED TV 43""",TVs,Equipped with the latest technology,1226.52,True,9056,220,4.4,Highly recommend|Great value for money|Could be better
68728b0b46d5894df7b6d2b8,P1591,Budget Smartphone,Mobile Phones,Equipped with the latest technology,502.73,True,3403,295,2.3,Great value for money|Excellent quality|Highly recommend
68728b0b46d5894df7b6d2b9,P1592,"4K UHD Smart TV 55""",TVs,"Perfect for work, play, and everything in between",426.81,True,739,135,2.7,Amazing features|Battery lasts long|Poor customer service
68728b0b46d5894df7b6d2ba,P1593,USB-C Hub,Computer Accessories,User-friendly design and long battery life,1959.89,True,490,282,3.8,Highly recommend|Battery lasts long|Would buy again
68728b0b46d5894df7b6d2bb,P1594,Smartwatch with GPS,Wearables,High performance and reliability for daily use,1343.86,True,9784,500,2.7,Great value for money|Excellent quality|Could be better
68728b0b46d5894df7b6d2bc,P1595,Wi-Fi 6 Router,Networking,Equipped with the latest technology,448.87,True,4307,150,4.6,Highly recommend|Great value for money|Battery lasts long
68728b0b46d5894df7b6d2bd,P1596,DSLR Camera,Cameras,High performance and reliability for daily use,1798.65,False,9821,240,1.1,Not worth the price|Could be better|Highly recommend
68728b0b46d5894df7b6d2be,P1597,Gaming Laptop 16GB RAM,Laptops,"Perfect for work, play, and everything in between",1425.16,False,9158,447,3.3,Excellent quality|Poor customer service|Amazing features
68728b0b46d5894df7b6d2bf,P1599,Wi-Fi 6 Router,Networking,User-friendly design and long battery life,1981.19,True,5504,254,4.1,Excellent quality|Not worth the price|Poor customer service
68728b0b46d5894df7b6d2c0,P1598,Wireless Gaming Mouse,Gaming,User-friendly design and long battery life,152.73,True,8016,227,1.5,Poor customer service|Great value for money|Excellent quality
68728b0b46d5894df7b6d2c1,P1600,Mirrorless Camera,Cameras,"Compact, stylish, and powerful",930.1,False,8195,448,4.6,Amazing features|Not worth the price|Could be better
68728b0b46d5894df7b6d2c2,P1601,Air Purifier,Home Appliances,High performance and reliability for daily use,1942.91,False,6514,99,4.1,Highly recommend|Poor customer service|Battery lasts long
68728b0b46d5894df7b6d2c3,P1602,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,1497.65,True,3287,248,4.7,Highly recommend|Battery lasts long|Great value for money
68728b0b46d5894df7b6d2c4,P1603,Smart Glasses,Wearables,"Perfect for work, play, and everything in between",1093.34,True,9476,244,3.4,Very satisfied|Not worth the price|Battery lasts long
68728b0b46d5894df7b6d2c5,P1604,Smart Microwave,Home Appliances,High performance and reliability for daily use,873.98,True,2354,291,4.2,Poor customer service|Great value for money|Would buy again
68728b0b46d5894df7b6d2c6,P1606,Robot Vacuum,Home Appliances,"Perfect for work, play, and everything in between",1376.39,True,8063,368,4.7,Highly recommend|Could be better|Very satisfied
68728b0b46d5894df7b6d2c7,P1608,Air Purifier,Home Appliances,"Compact, stylish, and powerful",572.88,True,6285,308,2.6,Great value for money|Battery lasts long|Highly recommend
68728b0b46d5894df7b6d2c8,P1605,"OLED TV 65""",TVs,"Perfect for work, play, and everything in between",937.01,True,7567,415,3.5,Amazing features|Very satisfied|Would buy again
68728b0b46d5894df7b6d2c9,P1607,Smartphone 128GB,Mobile Phones,"Compact, stylish, and powerful",1108.13,True,6241,351,1.1,Battery lasts long|Very satisfied|Highly recommend
68728b0b46d5894df7b6d2ca,P1609,"OLED TV 65""",TVs,"Compact, stylish, and powerful",834.62,False,2134,410,3.3,Excellent quality|Amazing features|Not worth the price
68728b0b46d5894df7b6d2cb,P1610,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",839.54,True,3889,72,4.8,Could be better|Amazing features|Very satisfied
68728b0b46d5894df7b6d2cc,P1611,"Business Laptop 15""",Laptops,High performance and reliability for daily use,62.56,False,4573,317,2,Poor customer service|Very satisfied|Would buy again
68728b0b46d5894df7b6d2cd,P1612,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",859.61,True,8617,184,3.5,Poor customer service|Excellent quality|Would buy again
68728b0b46d5894df7b6d2ce,P1614,USB-C Hub,Computer Accessories,High performance and reliability for daily use,604.82,False,4391,154,2.7,Not worth the price|Excellent quality|Highly recommend
68728b0b46d5894df7b6d2cf,P1615,Wi-Fi 6 Router,Networking,High performance and reliability for daily use,1254.57,True,3052,323,3.9,Highly recommend|Great value for money|Not worth the price
68728b0b46d5894df7b6d2d0,P1613,"Smart LED TV 43""",TVs,"Compact, stylish, and powerful",1392.11,True,8364,304,2.4,Battery lasts long|Would buy again|Amazing features
68728b0b46d5894df7b6d2d1,P1616,Smartwatch with GPS,Wearables,User-friendly design and long battery life,1584.23,False,2334,487,1.6,Would buy again|Very satisfied|Not worth the price
68728b0b46d5894df7b6d2d2,P1617,"OLED TV 65""",TVs,Equipped with the latest technology,1625.56,False,2554,489,4.8,Highly recommend|Very satisfied|Could be better
68728b0b46d5894df7b6d2d3,P1618,Wireless Noise Cancelling Headphones,Audio,Equipped with the latest technology,712.44,True,3353,492,4.4,Highly recommend|Battery lasts long|Poor customer service
68728b0b46d5894df7b6d2d4,P1619,Action Camera,Cameras,"Perfect for work, play, and everything in between",1982.38,False,288,198,2.3,Great value for money|Very satisfied|Not worth the price
68728b0b46d5894df7b6d2d5,P1620,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",390.33,True,3607,128,3.1,Battery lasts long|Excellent quality|Would buy again
68728b0b46d5894df7b6d2d6,P1621,Smartphone 128GB,Mobile Phones,"Perfect for work, play, and everything in between",1466.57,False,6605,169,2.6,Battery lasts long|Highly recommend|Great value for money
68728b0b46d5894df7b6d2d7,P1622,Wi-Fi 6 Router,Networking,High performance and reliability for daily use,46.26,True,2145,371,3.7,Could be better|Battery lasts long|Not worth the price
68728b0b46d5894df7b6d2d8,P1623,Wireless Gaming Mouse,Gaming,"Compact, stylish, and powerful",208.13,True,9629,468,4.5,Poor customer service|Amazing features|Very satisfied
68728b0b46d5894df7b6d2d9,P1624,Gaming Console,Gaming,"Compact, stylish, and powerful",1244.5,True,4550,182,4.1,Poor customer service|Amazing features|Not worth the price
68728b0b46d5894df7b6d2da,P1625,Wi-Fi 6 Router,Networking,User-friendly design and long battery life,123.6,False,7817,162,2.6,Could be better|Battery lasts long|Very satisfied
68728b0b46d5894df7b6d2db,P1627,Fitness Tracker,Wearables,Equipped with the latest technology,267.65,True,6323,157,3.3,Very satisfied|Great value for money|Poor customer service
68728b0b46d5894df7b6d2dc,P1626,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",613.57,False,5471,130,3.2,Great value for money|Very satisfied|Would buy again
68728b0b46d5894df7b6d2dd,P1629,Air Purifier,Home Appliances,High performance and reliability for daily use,114.43,False,9503,363,3.8,Very satisfied|Poor customer service|Highly recommend
68728b0b46d5894df7b6d2de,P1628,External SSD 1TB,Computer Accessories,"Perfect for work, play, and everything in between",31.47,False,3880,415,2.8,Would buy again|Battery lasts long|Could be better
68728b0b46d5894df7b6d2df,P1630,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,1311.29,False,9247,350,3.1,Great value for money|Not worth the price|Poor customer service
68728b0b46d5894df7b6d2e0,P1631,Mechanical Gaming Keyboard,Gaming,"Perfect for work, play, and everything in between",1670.1,False,6881,328,1.6,Great value for money|Excellent quality|Battery lasts long
68728b0b46d5894df7b6d2e1,P1633,Smartwatch with GPS,Wearables,User-friendly design and long battery life,841.4,True,6404,281,3.5,Poor customer service|Great value for money|Would buy again
68728b0b46d5894df7b6d2e2,P1632,DSLR Camera,Cameras,User-friendly design and long battery life,335.96,True,9069,425,3.2,Highly recommend|Very satisfied|Not worth the price
68728b0b46d5894df7b6d2e3,P1634,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,1461.42,True,2687,20,2.8,Poor customer service|Amazing features|Highly recommend
68728b0b46d5894df7b6d2e4,P1635,Network Switch,Networking,User-friendly design and long battery life,1044.13,True,8829,219,4.1,Highly recommend|Amazing features|Very satisfied
68728b0b46d5894df7b6d2e5,P1636,Robot Vacuum,Home Appliances,"Perfect for work, play, and everything in between",1262.64,True,3994,499,4.9,Highly recommend|Great value for money|Very satisfied
68728b0b46d5894df7b6d2e6,P1637,Air Purifier,Home Appliances,High performance and reliability for daily use,1960.44,True,145,243,1.4,Would buy again|Amazing features|Great value for money
68728b0b46d5894df7b6d2e7,P1638,External SSD 1TB,Computer Accessories,Equipped with the latest technology,1075.27,False,4580,428,4.1,Poor customer service|Highly recommend|Could be better
68728b0b46d5894df7b6d2e8,P1639,Mirrorless Camera,Cameras,High performance and reliability for daily use,1250.14,False,3368,454,3.5,Not worth the price|Great value for money|Poor customer service
68728b0b46d5894df7b6d2e9,P1640,Network Switch,Networking,"Compact, stylish, and powerful",398.89,True,3694,47,3.6,Excellent quality|Great value for money|Battery lasts long
68728b0b46d5894df7b6d2ea,P1641,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",423.74,False,8057,119,3.7,Amazing features|Battery lasts long|Would buy again
68728b0b46d5894df7b6d2eb,P1642,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,1697.71,False,6118,208,3.6,Very satisfied|Could be better|Battery lasts long
68728b0b46d5894df7b6d2ec,P1643,Action Camera,Cameras,High performance and reliability for daily use,1883.08,False,1694,67,1.1,Great value for money|Poor customer service|Battery lasts long
68728b0b46d5894df7b6d2ed,P1644,"4K UHD Smart TV 55""",TVs,High performance and reliability for daily use,1922.96,True,9273,417,1.7,Highly recommend|Very satisfied|Great value for money
68728b0b46d5894df7b6d2ee,P1645,Portable Bluetooth Speaker,Audio,"Perfect for work, play, and everything in between",1190.09,True,7374,315,2,Would buy again|Amazing features|Excellent quality
68728b0b46d5894df7b6d2ef,P1646,Ergonomic Mouse,Computer Accessories,High performance and reliability for daily use,128.03,True,9965,7,2.6,Excellent quality|Battery lasts long|Very satisfied
68728b0b46d5894df7b6d2f0,P1647,"Business Laptop 15""",Laptops,Equipped with the latest technology,494.34,True,8731,67,4.7,Poor customer service|Amazing features|Battery lasts long
68728b0b46d5894df7b6d2f1,P1648,"OLED TV 65""",TVs,Equipped with the latest technology,1557.22,False,5132,439,4.1,Poor customer service|Highly recommend|Could be better
68728b0b46d5894df7b6d2f2,P1650,DSLR Camera,Cameras,"Compact, stylish, and powerful",376.39,True,1993,263,1.2,Not worth the price|Amazing features|Great value for money
68728b0b46d5894df7b6d2f3,P1649,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",350.38,True,7830,248,4.3,Not worth the price|Highly recommend|Amazing features
68728b0b46d5894df7b6d2f4,P1652,5G Android Phone,Mobile Phones,User-friendly design and long battery life,1522.9,False,7746,458,3.9,Would buy again|Excellent quality|Could be better
68728b0b46d5894df7b6d2f5,P1651,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",777.51,True,5388,62,2,Battery lasts long|Could be better|Poor customer service
68728b0b46d5894df7b6d2f6,P1653,Gaming Console,Gaming,User-friendly design and long battery life,1975.35,True,7190,331,2.4,Battery lasts long|Highly recommend|Poor customer service
68728b0b46d5894df7b6d2f7,P1654,DSLR Camera,Cameras,Equipped with the latest technology,64,False,9988,401,3,Battery lasts long|Highly recommend|Poor customer service
68728b0b46d5894df7b6d2f8,P1656,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",1012.06,False,5025,387,3,Not worth the price|Amazing features|Poor customer service
68728b0b46d5894df7b6d2f9,P1655,Gaming Console,Gaming,"Perfect for work, play, and everything in between",702,False,2197,466,2,Very satisfied|Battery lasts long|Poor customer service
68728b0b46d5894df7b6d2fa,P1657,External SSD 1TB,Computer Accessories,Equipped with the latest technology,1846.41,False,3686,280,1.3,Great value for money|Would buy again|Not worth the price
68728b0b46d5894df7b6d2fb,P1658,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,1020.39,True,5634,328,4.8,Highly recommend|Not worth the price|Great value for money
68728b0b46d5894df7b6d2fc,P1659,Action Camera,Cameras,User-friendly design and long battery life,75.72,True,3937,86,4.4,Poor customer service|Could be better|Very satisfied
68728b0b46d5894df7b6d2fd,P1660,Gaming Console,Gaming,"Compact, stylish, and powerful",1600.44,True,8036,92,4.8,Not worth the price|Excellent quality|Could be better
68728b0b46d5894df7b6d2fe,P1661,Smartwatch with GPS,Wearables,Equipped with the latest technology,124.94,True,2840,335,2.4,Highly recommend|Battery lasts long|Amazing features
68728b0b46d5894df7b6d2ff,P1662,DSLR Camera,Cameras,High performance and reliability for daily use,1850.12,True,4689,436,4.9,Great value for money|Excellent quality|Not worth the price
68728b0b46d5894df7b6d300,P1663,Smartwatch with GPS,Wearables,High performance and reliability for daily use,1068.72,False,7493,380,4.6,Very satisfied|Battery lasts long|Highly recommend
68728b0b46d5894df7b6d301,P1664,Portable Bluetooth Speaker,Audio,User-friendly design and long battery life,1511.75,False,4680,115,3,Not worth the price|Amazing features|Very satisfied
68728b0b46d5894df7b6d302,P1665,Mirrorless Camera,Cameras,User-friendly design and long battery life,262.82,False,6194,201,4.8,Could be better|Great value for money|Would buy again
